x,y,z,36,broad_category
12.0,10.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
8.0,11.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
8.0,9.0,6.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,12.0,16.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,8.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,11.0,18.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,8.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
5.0,14.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,11.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,9.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,10.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
13.0,7.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
18.0,12.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,9.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,8.0,18.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,11.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,6.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,12.0,7.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,6.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,17.0,7.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
17.0,14.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,11.0,6.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
14.0,16.0,6.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,9.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
8.0,11.0,16.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,15.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
4.0,9.0,7.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
8.0,10.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,9.0,14.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,7.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,6.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,7.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
17.0,11.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,4.0,7.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,11.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
8.0,11.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,6.0,7.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,8.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,10.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,12.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,10.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,8.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,11.0,7.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
4.0,7.0,15.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,10.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
15.0,8.0,16.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,12.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
17.0,7.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
15.0,14.0,13.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
7.0,12.0,5.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,10.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
5.0,14.0,15.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
14.0,12.0,14.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
14.0,12.0,7.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,13.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,14.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,10.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
6.0,13.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
14.0,6.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
13.0,17.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
6.0,13.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
8.0,13.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,14.0,14.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,13.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
16.0,6.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
8.0,13.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,9.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
15.0,9.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,15.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,9.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
13.0,12.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,12.0,7.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
15.0,11.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,12.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,11.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
7.0,18.0,5.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
5.0,6.0,14.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
8.0,17.0,7.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,12.0,15.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,7.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,8.0,5.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,8.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
15.0,12.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,8.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,11.0,13.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,15.0,13.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,20.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
13.0,11.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,10.0,14.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,11.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,9.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
7.0,9.0,15.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,11.0,7.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
14.0,14.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,9.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
13.0,9.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,6.0,7.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,11.0,14.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
14.0,8.0,14.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,8.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
13.0,6.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
7.0,10.0,6.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
13.0,9.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
14.0,11.0,14.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,11.0,5.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,12.0,13.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
5.0,9.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,8.0,5.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,11.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,15.0,13.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
7.0,10.0,13.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,7.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,12.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,11.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
14.0,14.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
14.0,9.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,10.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,11.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,13.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
6.0,9.0,6.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
6.0,10.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,5.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,13.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,9.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
8.0,8.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
8.0,7.0,13.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
9.0,8.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,8.0,15.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
15.0,7.0,13.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
7.0,11.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
11.0,19.0,13.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
16.0,14.0,14.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
10.0,11.0,6.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
15.0,14.0,6.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
8.0,9.0,13.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
16.0,8.0,8.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
13.0,14.0,11.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
15.0,8.0,15.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
13.0,13.0,10.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,11.0,9.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
14.0,10.0,12.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
17.0,8.0,15.0,../datasets/Stationary/Dataset stationary inside.csv,Stationary
12.0,19.0,15.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
10.0,7.0,6.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,7.0,14.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,13.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
10.0,11.0,8.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
11.0,6.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
10.0,10.0,6.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
10.0,15.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
10.0,12.0,10.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
17.0,4.0,9.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
7.0,15.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
7.0,8.0,16.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
12.0,10.0,7.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
10.0,11.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,9.0,6.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
7.0,8.0,7.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,5.0,10.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
10.0,10.0,15.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
12.0,11.0,10.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
8.0,11.0,12.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,10.0,5.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
8.0,10.0,10.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
7.0,16.0,13.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
10.0,12.0,10.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
14.0,7.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
12.0,9.0,13.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
15.0,18.0,7.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
8.0,14.0,13.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,8.0,14.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
8.0,13.0,6.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,12.0,13.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
11.0,8.0,12.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,7.0,10.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
8.0,9.0,10.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
13.0,14.0,12.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
15.0,13.0,10.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,7.0,14.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
12.0,7.0,9.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,11.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
8.0,10.0,8.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
7.0,7.0,7.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,17.0,12.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
11.0,17.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
10.0,8.0,13.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
18.0,11.0,9.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
5.0,13.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,10.0,7.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
15.0,10.0,16.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
10.0,8.0,7.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
14.0,9.0,8.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
12.0,14.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
8.0,11.0,8.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
11.0,7.0,8.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,8.0,13.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
8.0,9.0,10.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,6.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
5.0,10.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
7.0,12.0,13.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
13.0,12.0,12.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
8.0,13.0,12.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
11.0,7.0,4.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,9.0,5.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
10.0,13.0,13.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
7.0,12.0,10.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
12.0,11.0,19.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
17.0,11.0,8.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
11.0,9.0,9.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,10.0,17.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
15.0,8.0,9.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
7.0,6.0,8.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
12.0,8.0,13.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,8.0,13.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
6.0,11.0,11.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
12.0,16.0,10.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
7.0,10.0,9.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
14.0,15.0,9.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
8.0,8.0,7.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
11.0,6.0,16.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
11.0,11.0,12.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
11.0,11.0,14.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
18.0,12.0,13.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
9.0,8.0,10.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
6.0,10.0,13.0,../datasets/Stationary/Dataset stationary outside.csv,Stationary
